DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
2023-10-06 12:00:00,10,26,11.0,0.23,7.410755148741419,1.067401166558652,3.3,186,30.4,75,749,0.0
2023-10-06 13:00:00,8,20,10.98954895489549,0.23,6.0,1.0,3.4,187,30.6,73,748,0.0
2023-10-06 14:00:00,6,16,11.0,0.24,6.0,1.067401166558652,2.9,189,30.7,72,748,0.0
2023-10-06 15:00:00,10,13,10.0,0.27,8.0,1.067401166558652,2.5,191,29.9,75,748,0.0
2023-10-06 16:00:00,8,18,9.0,0.33,9.0,1.0,2.3,189,29.3,78,748,0.0
2023-10-06 17:00:00,6,15,6.0,0.41,13.0,1.0,0.9,191,27.4,90,749,0.0
2023-10-06 18:00:00,5,17,5.0,0.43,13.0,1.0,1.2,192,27.9,88,749,0.0
2023-10-06 19:00:00,7,21,5.0,0.37,10.0,1.067401166558652,1.2,186,27.8,87,750,0.0
2023-10-06 20:00:00,6,20,4.0,0.43,12.0,1.067401166558652,0.4,202,27.8,88,750,0.0
2023-10-06 21:00:00,5,25,3.0,0.49,13.0,1.067401166558652,0.3,175,27.7,89,751,0.0
2023-10-06 22:00:00,5,23,3.0,0.39,10.0,1.067401166558652,0.2,137,27.3,91,751,0.0
2023-10-06 23:00:00,4,20,4.0,0.36,8.0,1.067401166558652,0.1,168,27.1,91,751,0.0
2023-10-07 00:00:00,6,17,3.0,0.35,8.0,1.067401166558652,0.0,34,27.0,92,751,0.0
2023-10-07 01:00:00,6,27,2.0,0.42,7.410755148741419,1.067401166558652,0.1,47,26.8,93,750,0.0
2023-10-07 02:00:00,7,25,2.0,0.31,7.0,1.0,0.0,74,26.7,94,750,0.0
2023-10-07 03:00:00,8,24,2.0,0.28,6.0,1.067401166558652,0.0,35,26.7,94,750,0.0
2023-10-07 04:00:00,7,20,1.0,0.33,5.0,1.0,0.0,351,26.4,96,750,0.0
2023-10-07 05:00:00,11,18,1.0,0.25,4.0,1.067401166558652,0.1,354,26.2,96,750,0.0
2023-10-07 06:00:00,9,23,2.0,0.24,4.0,1.067401166558652,0.2,344,26.1,97,751,0.0
2023-10-07 07:00:00,7,23,2.0,0.32,4.0,1.067401166558652,0.2,359,26.7,96,751,0.0
2023-10-07 08:00:00,7,24,5.0,0.27,4.0,1.067401166558652,0.4,57,28.6,87,751,0.0
2023-10-07 09:00:00,16,27,10.0,0.24,6.0,1.0,0.7,230,30.0,79,751,0.0
2023-10-07 10:00:00,12,21,12.0,0.2773788546255507,4.0,1.067401166558652,1.4,200,30.9,72,751,0.0
2023-10-07 11:00:00,10,21,14.0,0.18,7.410755148741419,1.0,2.4,188,31.0,71,751,0.0
2023-10-07 12:00:00,8,17,10.98954895489549,0.2,4.0,1.0,2.3,194,31.4,70,750,0.0
2023-10-07 13:00:00,9,16,13.0,0.2,5.0,1.0,2.2,190,31.1,70,749,0.0
2023-10-07 14:00:00,7,13,11.0,0.2,6.0,1.0,1.9,193,29.9,74,749,0.0
2023-10-07 15:00:00,6,15,10.0,0.21,7.0,1.0,1.3,192,29.3,77,749,0.0
2023-10-07 16:00:00,4,13,7.0,0.32,11.0,1.0,0.9,191,28.5,83,749,0.2
2023-10-07 17:00:00,4,17,5.0,0.4,13.0,1.0,1.1,187,28.7,82,750,0.0
2023-10-07 18:00:00,4,18,4.0,0.42,14.0,1.0,1.2,176,28.4,84,750,0.0
2023-10-07 19:00:00,4,23,3.0,0.45,12.0,1.0,0.6,185,27.9,88,751,0.0
2023-10-07 20:00:00,5,26,2.0,0.55,13.0,1.0,0.1,336,27.5,92,751,0.0
2023-10-07 21:00:00,7,25,4.0,0.43,10.0,1.0,0.4,147,27.3,92,752,0.4
2023-10-07 22:00:00,7,23,7.0,0.29,8.0,1.0,0.9,191,26.7,90,752,0.2
2023-10-07 23:00:00,8,21,9.0,0.16,4.0,1.067401166558652,0.3,108,26.1,92,752,0.2
2023-10-08 00:00:00,7,16,7.0,0.21,6.0,1.0,0.4,150,26.0,95,752,2.4
2023-10-08 01:00:00,5,13,5.0,0.18,7.410755148741419,1.067401166558652,0.3,52,26.1,96,751,0.0
2023-10-08 02:00:00,9,19,3.0,0.26,8.0,1.067401166558652,0.2,321,26.2,96,751,0.0
2023-10-08 03:00:00,7,19,7.0,0.16,3.0,1.067401166558652,0.6,168,26.4,93,751,0.0
2023-10-08 04:00:00,6,15,8.0,0.14,2.0,1.067401166558652,0.4,120,26.2,93,751,0.0
2023-10-08 05:00:00,5,12,4.0,0.18,5.0,1.067401166558652,0.2,354,25.1,97,751,0.0
2023-10-08 06:00:00,5,14,5.0,0.21,5.0,1.067401166558652,0.2,351,24.9,96,752,0.0
2023-10-08 07:00:00,4,15,4.0,0.26,7.0,1.067401166558652,0.2,329,25.6,94,752,0.0
2023-10-08 08:00:00,5,21,4.0,0.37,8.0,1.0,0.1,331,27.1,89,752,0.0
2023-10-08 09:00:00,8,22,9.0,0.2773788546255507,7.0,1.067401166558652,0.4,188,28.7,83,752,0.0
2023-10-08 10:00:00,13,25,13.0,0.23,7.410755148741419,1.0,1.4,178,30.3,77,752,0.0
2023-10-08 11:00:00,10,20,10.98954895489549,0.22,4.0,1.0,2.3,185,30.6,74,751,0.0
2023-10-08 12:00:00,7,18,13.0,0.23,6.0,1.0,1.5,193,30.3,74,751,0.0
2023-10-08 13:00:00,6,14,12.0,0.23,6.0,1.0,1.5,199,29.6,78,750,0.0
2023-10-08 14:00:00,5,13,14.0,0.2,5.0,1.0,1.6,294,28.4,78,750,0.0
2023-10-08 15:00:00,5,10,11.0,0.23,7.0,1.0,0.7,16,26.6,85,750,0.0
2023-10-08 16:00:00,4,14,9.0,0.24,7.0,1.0,0.4,52,25.9,87,750,0.0
2023-10-08 17:00:00,5,12,6.0,0.27,10.0,1.0,0.1,1,25.6,89,751,0.0
2023-10-08 18:00:00,5,16,2.0,0.38,14.0,1.0,0.2,21,25.4,93,752,0.0
2023-10-08 19:00:00,5,20,2.0,0.32,11.0,1.0,0.1,36,25.2,94,752,0.0
2023-10-08 20:00:00,5,16,1.0,0.35,11.0,1.067401166558652,0.3,357,25.3,95,753,0.0
2023-10-08 21:00:00,9,23,4.0,0.27,8.0,1.0,0.3,14,25.1,95,753,0.0
2023-10-08 22:00:00,8,24,3.0,0.28,9.0,1.067401166558652,0.1,350,25.1,96,753,0.0
2023-10-08 23:00:00,7,19,3.0,0.27,6.0,1.067401166558652,0.4,329,25.1,96,753,0.0
2023-10-09 00:00:00,7,16,4.0,0.28,6.0,1.067401166558652,0.1,346,25.0,96,752,0.0
2023-10-09 01:00:00,8,14,4.0,0.24,7.410755148741419,1.067401166558652,0.1,17,24.9,97,752,0.0
2023-10-09 02:00:00,14,22,4.0,0.19,3.0,1.067401166558652,0.2,11,24.9,97,751,0.0
2023-10-09 03:00:00,11,24,6.0,0.19,3.0,1.067401166558652,0.2,354,24.8,97,751,0.0
2023-10-09 04:00:00,10,19,5.0,0.22,4.0,1.067401166558652,0.1,353,24.8,97,751,0.0
2023-10-09 05:00:00,8,16,3.0,0.28,7.0,1.067401166558652,0.1,342,24.8,97,751,0.0
2023-10-09 06:00:00,10,17,2.0,0.36,8.0,1.067401166558652,0.1,341,25.0,96,752,0.0
2023-10-09 07:00:00,12,18,3.0,0.46,8.0,1.067401166558652,0.2,11,25.8,94,752,0.0
2023-10-09 08:00:00,13,21,4.0,0.2773788546255507,8.0,1.067401166558652,0.5,4,27.2,89,752,0.0
2023-10-09 09:00:00,19,42,9.0,0.34,7.410755148741419,1.067401166558652,0.4,354,28.9,81,752,0.0
2023-10-09 10:00:00,14,33,10.98954895489549,0.3,7.0,1.0,0.7,153,30.3,74,752,0.0
2023-10-09 11:00:00,12,25,21.0,0.31,11.0,1.0,0.5,338,30.7,69,752,0.0
2023-10-09 12:00:00,9,34,20.0,0.31,10.0,1.0,0.4,4,30.7,71,751,0.0
2023-10-09 13:00:00,8,26,25.0,0.32,10.0,1.0,0.7,295,31.1,65,750,0.0
2023-10-09 14:00:00,16,34,26.0,0.33,10.0,1.0,0.7,280,31.8,63,750,0.0
2023-10-09 15:00:00,12,35,20.0,0.3,7.0,1.0,1.0,235,31.1,70,749,0.0
2023-10-09 16:00:00,16,31,16.0,0.44,15.0,1.0,1.2,199,30.5,71,750,0.0
2023-10-09 17:00:00,12,28,13.0,0.46,15.0,1.0,1.2,181,29.2,76,750,0.0
2023-10-09 18:00:00,9,27,10.0,0.46,14.0,1.0,0.5,159,28.3,78,751,0.0
2023-10-09 19:00:00,7,36,7.0,0.52,16.0,1.0,0.3,127,28.0,82,751,0.0
2023-10-09 20:00:00,9,32,12.0,0.31,7.0,1.0,0.4,15,26.8,86,752,0.0
2023-10-09 21:00:00,7,28,10.0,0.36,10.0,1.0,0.3,346,26.4,89,752,0.0
2023-10-09 22:00:00,12,25,10.0,0.34,8.0,1.0,0.2,346,26.1,92,752,0.0
2023-10-09 23:00:00,10,27,12.0,0.25,3.0,1.0,0.2,36,25.7,92,752,0.0
2023-10-10 00:00:00,12,22,10.0,0.32,7.0,1.0,0.2,356,25.8,92,752,0.0
2023-10-10 01:00:00,19,29,9.0,0.21,7.410755148741419,1.067401166558652,0.2,336,25.7,92,751,0.0
2023-10-10 02:00:00,14,26,8.0,0.17,3.0,1.067401166558652,0.1,348,25.6,94,751,0.0
2023-10-10 03:00:00,16,24,5.0,0.16,3.0,1.067401166558652,0.2,14,25.6,95,751,0.0
2023-10-10 04:00:00,11,27,4.0,0.18,4.0,1.067401166558652,0.1,3,25.4,95,751,0.0
2023-10-10 05:00:00,9,21,2.0,0.26,6.0,1.067401166558652,0.2,346,25.4,94,751,0.0
2023-10-10 06:00:00,9,27,2.0,0.28,5.0,1.067401166558652,0.1,351,25.5,94,751,0.0
2023-10-10 07:00:00,10,30,3.0,0.2773788546255507,7.0,1.067401166558652,0.8,323,26.3,91,752,0.0
2023-10-10 08:00:00,15,35,6.0,0.31,7.410755148741419,1.067401166558652,0.6,320,27.7,85,752,0.0
2023-10-10 09:00:00,20,35,10.98954895489549,0.22,6.0,1.067401166558652,0.6,15,29.7,76,752,0.0
2023-10-10 10:00:00,15,32,18.0,0.27,8.0,1.0,0.9,183,30.2,75,752,0.0
2023-10-10 11:00:00,14,31,24.0,0.26,8.0,1.0,0.9,177,30.6,73,751,0.0
2023-10-10 12:00:00,19,28,25.0,0.25,7.0,1.0,0.7,16,31.9,66,750,0.0
2023-10-10 13:00:00,14,29,23.0,0.22,5.0,1.0,1.0,277,30.7,71,749,0.0
2023-10-10 14:00:00,11,28,20.0,0.23,8.0,1.0,0.8,267,27.7,88,749,3.0
2023-10-10 15:00:00,16,29,16.0,0.27,12.0,1.0,0.2,35,28.8,81,749,0.0
2023-10-10 16:00:00,13,33,10.0,0.41,18.0,1.0,0.4,307,29.0,80,749,0.0
2023-10-10 17:00:00,9,25,6.0,0.44,16.0,1.0,0.2,2,27.9,85,750,0.0
2023-10-10 18:00:00,8,29,5.0,0.34,14.0,1.0,0.2,1,26.7,88,750,0.0
2023-10-10 19:00:00,6,22,3.0,0.36,14.0,1.067401166558652,0.1,347,26.1,90,751,0.0
2023-10-10 20:00:00,7,28,5.0,0.3,11.0,1.067401166558652,0.1,5,26.2,90,752,0.0
2023-10-10 21:00:00,13,25,3.0,0.3,11.0,1.067401166558652,0.3,31,26.1,91,752,0.0
2023-10-10 22:00:00,10,26,2.0,0.27,8.0,1.067401166558652,0.4,322,25.8,94,752,0.0
2023-10-10 23:00:00,8,21,4.0,0.22,6.0,1.067401166558652,0.3,356,25.4,96,752,0.0
2023-10-11 00:00:00,8,20,4.0,0.22,5.0,1.067401166558652,0.1,351,25.4,96,751,0.0
2023-10-11 01:00:00,11,18,4.0,0.19,7.410755148741419,1.067401166558652,0.1,347,25.4,95,751,0.0
2023-10-11 02:00:00,8,25,3.0,0.23,6.0,1.067401166558652,0.0,342,25.5,96,751,0.0
2023-10-11 03:00:00,6,26,2.0,0.23,5.0,1.067401166558652,0.1,326,25.5,96,751,0.0
2023-10-11 04:00:00,8,22,3.0,0.21,3.0,1.067401166558652,0.4,25,25.4,96,751,0.0
2023-10-11 05:00:00,7,23,3.0,0.18,2.0,1.067401166558652,0.5,25,25.5,94,751,0.0
2023-10-11 06:00:00,9,24,9.0,0.2773788546255507,3.0,1.067401166558652,0.7,30,25.5,90,751,0.0
2023-10-11 07:00:00,8,19,10.0,0.19,7.410755148741419,1.067401166558652,0.8,36,25.8,88,752,0.0
2023-10-11 08:00:00,6,16,10.98954895489549,0.21,5.0,1.067401166558652,0.8,23,27.3,81,752,0.0
2023-10-11 09:00:00,11,16,14.0,0.25,6.0,1.067401166558652,0.8,14,28.6,76,752,0.0
2023-10-11 10:00:00,12,25,16.0,0.24,5.0,1.0,0.9,360,30.2,71,752,0.0
2023-10-11 11:00:00,10,20,17.0,0.26,5.0,1.0,1.1,21,30.8,70,751,0.0
2023-10-11 12:00:00,8,16,15.0,0.31,9.0,1.0,1.0,358,30.4,71,751,0.0
2023-10-11 13:00:00,6,18,17.0,0.25,5.0,1.0,0.9,19,30.5,72,750,0.0
2023-10-11 14:00:00,5,15,20.0,0.25,4.0,1.0,1.2,26,32.1,64,749,0.0
2023-10-11 15:00:00,5,13,18.0,0.29,6.0,1.0,0.6,14,31.0,68,749,0.0
2023-10-11 16:00:00,4,13,18.0,0.29,6.0,1.0,0.6,39,31.4,65,749,0.0
2023-10-11 17:00:00,7,16,14.0,0.33,9.0,1.0,0.6,34,30.7,69,750,0.0
2023-10-11 18:00:00,5,14,11.0,0.35,11.0,1.0,0.8,48,29.8,74,750,0.0
2023-10-11 19:00:00,3,12,11.0,0.33,10.0,1.0,0.7,56,28.8,78,751,0.0
2023-10-11 20:00:00,2,11,8.0,0.36,12.0,1.0,0.2,43,28.4,81,752,0.0
2023-10-11 21:00:00,3,12,4.0,0.47,14.0,1.0,0.1,292,28.0,84,752,0.0
2023-10-11 22:00:00,7,20,5.0,0.41,13.0,1.0,0.1,1,27.6,85,752,0.0
2023-10-11 23:00:00,8,24,8.0,0.33,8.0,1.0,0.1,354,27.4,86,752,0.0
2023-10-12 00:00:00,9,26,7.0,0.35,8.0,1.0,0.2,357,27.2,86,752,0.0
2023-10-12 01:00:00,8,21,7.0,0.21,7.410755148741419,1.067401166558652,0.1,41,26.5,89,752,0.0
2023-10-12 02:00:00,4,17,5.0,0.27,5.0,1.067401166558652,0.1,354,26.3,91,751,0.0
2023-10-12 03:00:00,4,17,3.0,0.23,5.0,1.067401166558652,0.3,12,26.0,92,751,0.0
2023-10-12 04:00:00,4,18,6.0,0.22,3.0,1.067401166558652,0.7,22,26.1,89,752,0.0
2023-10-12 05:00:00,5,19,10.0,0.2773788546255507,5.0,1.067401166558652,0.6,339,26.1,86,752,0.0
2023-10-12 06:00:00,3,15,7.0,0.32,7.410755148741419,1.067401166558652,0.5,342,26.3,85,752,0.0
2023-10-12 07:00:00,6,24,10.98954895489549,0.29,8.0,1.067401166558652,0.3,18,26.4,85,753,0.0
2023-10-12 08:00:00,4,20,9.0,0.38,11.0,1.067401166558652,0.5,3,27.5,82,753,0.0
2023-10-12 09:00:00,3,29,12.0,0.33,10.0,1.067401166558652,0.4,1,27.4,82,754,0.0
2023-10-12 10:00:00,4,23,12.0,0.28,9.0,1.067401166558652,0.4,11,26.9,84,754,0.0
2023-10-12 11:00:00,6,19,18.0,0.24,7.0,1.0,1.0,21,29.5,72,752,0.0
2023-10-12 12:00:00,6,19,22.0,0.27,6.0,1.0,1.0,21,31.0,65,751,0.0
2023-10-12 13:00:00,11,23,20.0,0.32,6.0,1.0,0.9,4,32.3,63,751,0.0
2023-10-12 14:00:00,9,19,19.0,0.32,6.0,1.0,1.0,355,32.7,61,750,0.0
2023-10-12 15:00:00,7,16,17.0,0.33,8.0,1.0,0.6,14,32.6,62,749,0.2
2023-10-12 16:00:00,5,22,14.0,0.38,12.0,1.0,0.3,0,31.6,68,750,0.0
2023-10-12 17:00:00,12,22,17.0,0.26,6.0,1.0,1.5,49,28.9,71,751,0.0
2023-10-12 18:00:00,9,17,7.0,0.5,21.0,1.0,0.4,11,27.9,76,751,0.0
2023-10-12 19:00:00,7,18,2.0,0.63,24.0,1.0,0.2,330,27.6,79,752,0.0
2023-10-12 20:00:00,5,20,3.0,0.5,18.0,1.0,0.2,349,27.0,84,753,0.0
2023-10-12 21:00:00,4,26,4.0,0.39,12.0,1.067401166558652,0.1,342,27.0,87,753,0.0
2023-10-12 22:00:00,3,20,6.0,0.33,10.0,1.0,0.2,19,27.1,87,753,0.0
2023-10-12 23:00:00,5,21,6.0,0.33,9.0,1.0,0.3,7,27.0,88,753,0.0
2023-10-13 00:00:00,6,24,5.0,0.38,9.0,1.0,0.2,335,26.6,90,753,0.0
2023-10-13 01:00:00,7,25,7.0,0.32,7.410755148741419,1.067401166558652,0.5,336,26.5,89,752,0.0
2023-10-13 02:00:00,6,20,7.0,0.3,6.0,1.067401166558652,0.3,341,26.4,89,752,0.0
2023-10-13 03:00:00,6,23,6.0,0.3,6.0,1.067401166558652,0.1,346,26.0,91,752,0.0
2023-10-13 04:00:00,7,26,4.0,0.2773788546255507,4.0,1.067401166558652,0.1,20,25.7,93,752,0.0
2023-10-13 05:00:00,6,22,2.0,0.33,7.410755148741419,1.067401166558652,0.2,345,25.5,95,752,0.0
2023-10-13 06:00:00,5,22,10.98954895489549,0.41,6.0,1.067401166558652,0.1,330,25.9,93,752,0.0
2023-10-13 07:00:00,10,28,7.0,0.35,5.0,1.067401166558652,0.6,31,28.2,81,752,0.0
2023-10-13 08:00:00,12,32,17.0,0.35,4.0,1.067401166558652,0.9,29,30.1,72,752,0.0
2023-10-13 09:00:00,8,31,25.0,0.34,4.0,1.0,1.1,32,31.2,66,752,0.0
2023-10-13 10:00:00,14,23,27.0,0.34,4.0,1.0,1.1,34,32.6,60,752,0.0
2023-10-13 11:00:00,11,19,27.0,0.33,4.0,1.0,0.9,26,32.6,59,751,0.0
2023-10-13 12:00:00,8,23,27.0,0.31,5.0,1.0,1.1,7,33.5,54,750,0.0
2023-10-13 13:00:00,7,20,29.0,0.32,6.0,1.0,1.0,359,33.6,54,750,0.0
2023-10-13 14:00:00,9,17,29.0,0.32,5.0,1.0,0.8,9,33.6,54,749,0.0
2023-10-13 15:00:00,8,17,22.0,0.34,8.0,1.0,0.5,20,32.4,59,749,0.0
2023-10-13 16:00:00,6,14,19.0,0.35,8.0,1.0,0.7,35,31.8,63,749,0.0
2023-10-13 17:00:00,5,16,17.0,0.37,9.0,1.0,1.2,49,31.1,65,750,0.0
2023-10-13 18:00:00,4,14,9.0,0.46,18.0,1.0,0.6,39,30.4,68,750,0.0
2023-10-13 19:00:00,4,12,6.0,0.55,20.0,1.0,0.1,342,29.7,72,751,0.0
2023-10-13 20:00:00,5,20,2.0,0.67,21.0,1.0,0.1,284,28.9,77,751,0.0
2023-10-13 21:00:00,7,29,5.0,0.52,16.0,1.0,0.2,26,28.7,77,752,0.0
2023-10-13 22:00:00,7,26,4.0,0.51,14.0,1.0,0.1,333,28.3,80,752,0.0
2023-10-13 23:00:00,10,30,6.0,0.39,9.0,1.0,0.2,356,27.6,84,752,0.0
2023-10-14 00:00:00,11,26,8.0,0.32,5.0,1.0,0.4,34,27.1,86,752,0.0
2023-10-14 01:00:00,12,21,11.0,0.19,7.410755148741419,1.067401166558652,0.9,40,27.2,84,751,0.0
2023-10-14 02:00:00,10,26,12.0,0.21,3.0,1.0,0.5,359,26.9,85,750,0.0
2023-10-14 03:00:00,14,26,9.0,0.2773788546255507,5.0,1.067401166558652,0.2,335,26.4,88,750,0.0
2023-10-14 04:00:00,11,20,9.0,0.24,7.410755148741419,1.067401166558652,0.3,334,26.2,88,750,0.0
2023-10-14 05:00:00,9,19,10.98954895489549,0.3,8.0,1.0,0.0,352,25.8,91,751,0.0
2023-10-14 06:00:00,7,19,4.0,0.37,8.0,1.0,0.4,348,25.9,90,751,0.0
2023-10-14 07:00:00,9,23,15.0,0.3,5.0,1.0,0.6,12,28.1,78,751,0.0
2023-10-14 08:00:00,11,22,21.0,0.32,5.0,1.0,0.9,13,29.7,71,751,0.0
2023-10-14 09:00:00,18,28,24.0,0.3,5.0,1.0,1.2,31,31.2,65,751,0.0
2023-10-14 10:00:00,14,23,25.0,0.28,4.0,1.0,1.0,17,32.1,61,750,0.0
2023-10-14 11:00:00,10,22,27.0,0.27,2.0,1.0,1.0,56,32.9,58,750,0.0
2023-10-14 12:00:00,7,20,27.0,0.29,4.0,1.0,0.8,17,32.8,58,749,0.0
2023-10-14 13:00:00,7,18,26.0,0.31,5.0,1.0,0.8,345,32.7,60,749,0.0
2023-10-14 14:00:00,9,16,26.0,0.32,5.0,2.0,1.4,219,32.4,64,748,0.0
2023-10-14 15:00:00,10,23,26.0,0.33,7.0,2.0,1.1,251,32.5,64,748,0.0
2023-10-14 16:00:00,8,21,25.0,0.34,8.0,2.0,1.1,195,31.3,71,748,0.0
2023-10-14 17:00:00,7,26,26.0,0.4,9.0,2.0,0.7,236,30.5,73,749,0.0
2023-10-14 18:00:00,5,24,28.0,0.41,10.0,2.0,0.6,253,29.8,77,749,0.0
2023-10-14 19:00:00,4,20,19.0,0.38,13.0,2.0,0.3,234,28.8,75,750,0.0
2023-10-14 20:00:00,3,23,16.0,0.49,15.0,2.0,0.2,196,28.5,77,751,0.0
2023-10-14 21:00:00,3,27,17.0,0.52,15.0,2.0,0.5,182,28.5,78,751,0.0
2023-10-14 22:00:00,11,26,12.0,0.56,18.0,1.0,0.0,295,28.5,80,751,0.0
2023-10-14 23:00:00,9,30,9.0,0.44,11.0,1.0,0.2,22,27.8,87,751,0.0
2023-10-15 00:00:00,14,30,7.0,0.41,9.0,1.0,0.1,345,27.3,89,750,0.0
2023-10-15 01:00:00,16,31,6.0,0.3,7.410755148741419,1.067401166558652,0.3,354,26.8,91,750,0.0
2023-10-15 02:00:00,15,27,5.0,0.2773788546255507,6.0,1.067401166558652,0.4,349,26.5,90,749,0.0
2023-10-15 03:00:00,14,27,8.0,0.25,7.410755148741419,1.067401166558652,0.1,360,26.5,89,749,0.0
2023-10-15 04:00:00,10,29,10.98954895489549,0.26,4.0,1.067401166558652,0.2,11,26.2,91,749,0.0
2023-10-15 05:00:00,8,24,3.0,0.3,6.0,1.067401166558652,0.2,343,26.1,91,749,0.0
2023-10-15 06:00:00,7,19,3.0,0.31,5.0,1.067401166558652,0.3,13,26.0,92,750,0.0
2023-10-15 07:00:00,5,21,5.0,0.36,6.0,1.067401166558652,0.2,356,27.0,87,750,0.0
2023-10-15 08:00:00,13,34,13.0,0.28,5.0,1.067401166558652,0.6,12,28.6,78,750,0.0
2023-10-15 09:00:00,24,33,23.0,0.26,3.0,1.067401166558652,1.2,17,30.7,66,750,0.0
2023-10-15 10:00:00,18,28,26.0,0.28,3.0,1.067401166558652,1.3,20,31.9,61,750,0.0
2023-10-15 11:00:00,16,27,27.0,0.27,4.0,1.067401166558652,1.6,30,32.5,56,749,0.0
2023-10-15 12:00:00,14,21,29.0,0.26,2.0,1.0,1.9,38,32.7,53,748,0.0
2023-10-15 13:00:00,11,22,31.0,0.26,2.0,1.0,2.1,46,33.6,50,748,0.0
2023-10-15 14:00:00,9,27,29.0,0.26,3.0,1.0,1.8,36,33.4,51,747,0.0
2023-10-15 15:00:00,7,21,27.0,0.27,3.0,1.0,1.7,43,32.6,55,747,0.0
2023-10-15 16:00:00,6,17,25.0,0.3,4.0,1.0,1.3,44,31.9,59,747,0.0
2023-10-15 17:00:00,5,14,20.0,0.33,7.0,1.0,0.8,38,30.8,64,747,0.0
2023-10-15 18:00:00,4,18,13.0,0.39,14.0,1.0,0.5,34,30.0,69,748,0.0
2023-10-15 19:00:00,3,22,14.0,0.36,11.0,1.0,0.5,39,29.8,69,749,0.0
2023-10-15 20:00:00,8,27,8.0,0.51,18.0,1.0,0.5,341,29.3,72,750,0.0
2023-10-15 21:00:00,12,27,14.0,0.34,7.0,1.0,0.5,9,28.4,75,750,0.0
2023-10-15 22:00:00,9,25,19.0,0.25,3.0,1.0,0.4,23,27.7,77,751,0.0
2023-10-15 23:00:00,7,23,18.0,0.26,4.0,1.0,0.4,14,27.2,78,750,0.0
2023-10-16 00:00:00,9,18,16.0,0.28,7.0,1.0,0.5,7,27.0,79,750,0.0
2023-10-16 01:00:00,9,16,16.0,0.2773788546255507,7.410755148741419,1.067401166558652,0.3,13,27.0,80,750,0.0
2023-10-16 02:00:00,7,14,14.0,0.24,7.410755148741419,3.0,0.6,349,26.7,83,749,0.0
2023-10-16 03:00:00,13,18,10.98954895489549,0.2,4.0,3.0,0.1,21,26.6,82,749,0.0
2023-10-16 04:00:00,10,19,15.0,0.22,4.0,3.0,0.1,352,26.7,82,750,0.0
2023-10-16 05:00:00,11,16,8.0,0.31,9.0,3.0,0.1,344,26.7,84,750,0.0
2023-10-16 06:00:00,10,13,5.0,0.38,10.0,3.0,0.2,346,26.6,86,750,0.0
2023-10-16 07:00:00,11,20,17.0,0.29,4.0,3.0,1.2,38,28.6,74,751,0.0
2023-10-16 08:00:00,12,27,26.0,0.31,3.0,3.0,1.4,27,29.7,65,751,0.0
2023-10-16 09:00:00,14,21,25.0,0.32,5.0,3.0,1.0,18,29.7,67,751,0.0
2023-10-16 10:00:00,13,22,24.0,0.33,6.0,3.0,1.2,26,30.7,64,751,0.0
2023-10-16 11:00:00,16,26,28.0,0.31,3.0,3.0,1.7,40,31.9,60,750,0.0
2023-10-16 12:00:00,15,26,27.0,0.31,3.0,3.0,1.6,31,32.5,57,749,0.0
2023-10-16 13:00:00,11,22,26.0,0.32,5.0,3.0,1.0,27,33.2,54,748,0.0
2023-10-16 14:00:00,15,24,27.0,0.33,5.0,4.0,1.1,26,33.5,54,748,0.0
2023-10-16 15:00:00,11,21,25.0,0.35,7.0,4.0,1.4,353,32.9,57,748,0.0
2023-10-16 16:00:00,11,29,20.0,0.41,10.0,4.0,1.7,304,30.0,68,748,0.0
2023-10-16 17:00:00,8,24,15.0,0.49,16.0,4.0,0.9,271,29.4,72,749,0.0
2023-10-16 18:00:00,6,32,12.0,0.56,18.0,4.0,0.5,215,29.2,74,749,0.0
2023-10-16 19:00:00,10,29,13.0,0.47,13.0,3.0,0.3,239,28.6,78,750,0.0
2023-10-16 20:00:00,19,41,11.0,0.5,13.0,3.0,0.2,254,28.3,81,751,0.0
2023-10-16 21:00:00,16,34,6.0,0.58,15.0,3.0,0.2,324,27.8,84,751,0.0
2023-10-16 22:00:00,18,38,3.0,0.54,14.0,3.0,0.2,6,27.4,87,751,0.0
2023-10-16 23:00:00,22,44,10.0,0.4,6.0,3.0,0.4,55,27.3,86,751,0.0
2023-10-17 00:00:00,22,41,11.0,0.2773788546255507,5.0,1.067401166558652,0.3,23,27.1,85,751,0.0
2023-10-17 01:00:00,22,32,14.0,0.3,7.410755148741419,1.067401166558652,0.4,27,26.8,86,751,0.0
2023-10-17 02:00:00,23,33,10.98954895489549,0.25,3.0,1.0,0.5,1,25.6,93,750,0.0
2023-10-17 03:00:00,18,31,15.0,0.23,2.0,1.0,0.5,2,25.2,95,750,0.0
2023-10-17 04:00:00,19,24,16.0,0.21,2.0,1.0,0.2,24,25.2,92,750,0.0
2023-10-17 05:00:00,14,23,15.0,0.24,4.0,1.0,0.2,33,25.4,89,751,0.0
2023-10-17 06:00:00,11,18,10.0,0.35,9.0,1.0,0.2,78,25.9,89,751,0.0
2023-10-17 07:00:00,12,21,8.0,0.38,7.0,1.0,0.7,124,26.7,88,752,0.0
2023-10-17 08:00:00,10,19,11.0,0.37,8.0,1.0,0.7,108,27.3,84,752,0.0
2023-10-17 09:00:00,17,27,17.0,0.33,8.0,1.0,0.7,50,28.0,80,752,0.0
